# F3,F4,T3,T4,C1,C2
-96.333,-171.005,-350.560,-90.253,-77.522,-121.033
-95.953,-173.095,-352.650,-89.493,-74.482,-121.033
-96.903,-171.005,-354.170,-85.882,-75.432,-114.953
-97.473,-170.435,-356.070,-83.412,-79.042,-112.673
-97.283,-167.775,-355.310,-84.742,-78.282,-110.013
-95.003,-166.445,-356.450,-81.892,-77.142,-105.643
-97.283,-168.535,-356.450,-80.182,-73.912,-105.643
-94.243,-165.875,-352.460,-81.132,-75.622,-108.683
-95.003,-166.255,-351.130,-82.652,-77.142,-111.533
-97.473,-168.535,-360.250,-85.502,-76.762,-115.713
-98.613,-171.955,-364.240,-89.113,-77.142,-110.203
-98.613,-171.005,-359.300,-88.923,-76.762,-108.493
-96.523,-172.145,-354.930,-88.542,-73.722,-116.663
-94.623,-171.575,-355.880,-87.402,-73.532,-114.953
-96.523,-167.585,-361.580,-85.692,-75.052,-110.963
-96.903,-169.865,-363.100,-85.882,-78.472,-111.153
-97.473,-169.295,-363.100,-81.702,-81.512,-117.803
-97.853,-167.205,-361.200,-86.642,-79.042,-114.763
-99.183,-170.435,-359.490,-89.683,-77.142,-109.823
-103.363,-169.865,-357.780,-95.003,-75.052,-112.103
-100.893,-168.345,-358.540,-92.723,-79.232,-114.953
-98.993,-169.865,-361.580,-88.162,-79.042,-114.383
-97.283,-170.625,-368.800,-86.642,-76.572,-107.923
-96.523,-173.855,-367.090,-90.443,-75.622,-109.823
-99.943,-174.045,-361.580,-88.732,-75.432,-119.133
-101.463,-173.285,-365.760,-92.343,-77.712,-124.453
-103.363,-171.385,-370.320,-94.623,-82.652,-117.993
-104.503,-173.285,-374.121,-98.803,-84.932,-115.903
-102.413,-175.755,-370.700,-99.563,-85.502,-118.753
-101.273,-172.905,-364.430,-97.473,-87.212,-120.463
-105.073,-175.375,-363.670,-96.523,-83.792,-119.703
-107.733,-174.805,-365.760,-94.433,-82.842,-113.813
-106.213,-173.475,-365.760,-94.243,-83.982,-118.563
-102.983,-172.335,-366.710,-94.623,-84.172,-121.413
-101.843,-172.905,-370.890,-94.243,-87.592,-122.173
-100.703,-174.615,-373.931,-98.803,-88.352,-122.553
-102.413,-171.005,-373.931,-100.893,-89.683,-125.784
-103.173,-171.765,-376.781,-98.613,-89.113,-125.214
-103.553,-177.845,-374.691,-97.093,-88.352,-125.784
-104.503,-179.935,-372.980,-97.663,-87.212,-120.653
-103.553,-177.085,-372.600,-96.333,-85.502,-119.703
-102.413,-176.325,-367.090,-93.863,-83.032,-123.693
-98.803,-173.855,-359.110,-87.592,-81.132,-120.463
-100.703,-170.245,-355.310,-88.732,-82.652,-118.943
-111.913,-173.665,-364.240,-90.823,-88.732,-120.463
-114.953,-172.525,-377.921,-91.013,-87.782,-123.313
-96.903,-170.815,-371.080,-91.393,-82.272,-124.644
-88.162,-168.345,-365.000,-91.013,-81.132,-120.843
-86.452,-171.385,-362.340,-95.573,-81.132,-117.993
-93.103,-174.235,-364.050,-97.473,-81.512,-122.933
-89.303,-173.475,-362.720,-95.573,-77.712,-124.834
-83.792,-172.145,-360.820,-92.913,-78.662,-120.653
-90.253,-173.855,-359.300,-92.533,-75.622,-119.133
-88.352,-175.945,-353.410,-95.953,-77.332,-124.073
-89.493,-176.135,-349.800,-99.183,-78.282,-127.114
-91.013,-175.755,-356.830,-101.273,-78.852,-121.603
-95.383,-177.655,-362.340,-102.983,-82.652,-119.323
-96.143,-177.275,-360.630,-98.043,-84.552,-122.933
-89.873,-175.185,-360.440,-94.433,-83.792,-126.544
-90.443,-173.095,-360.630,-99.183,-85.882,-123.313
-91.773,-175.755,-362.530,-98.993,-86.452,-119.893
-92.343,-179.175,-363.100,-102.413,-89.303,-121.413
-92.913,-176.135,-357.970,-102.413,-86.072,-126.924
-95.953,-178.985,-357.020,-101.653,-83.412,-126.164
-95.953,-178.985,-361.580,-98.233,-84.362,-119.133
-97.283,-179.745,-363.100,-100.513,-87.402,-120.843
-94.813,-176.135,-361.580,-100.513,-89.303,-126.354
-94.813,-171.385,-358.160,-98.423,-84.932,-124.644
-93.293,-173.475,-357.210,-98.613,-82.082,-121.223
-91.963,-175.375,-354.740,-96.333,-82.652,-121.983
-89.113,-176.705,-352.460,-98.613,-81.512,-124.644
-88.542,-176.325,-352.650,-92.723,-79.992,-123.313
-92.343,-174.615,-354.930,-95.003,-78.092,-123.313
-96.523,-170.815,-354.170,-94.433,-76.952,-121.413
-95.383,-170.435,-349.040,-87.022,-79.232,-123.883
-93.293,-171.575,-347.900,-83.412,-77.902,-123.123
-93.673,-171.765,-347.520,-85.692,-79.802,-116.283
-91.963,-168.535,-349.990,-93.293,-76.762,-113.243
-89.873,-166.635,-353.030,-93.293,-77.142,-114.003
-94.053,-171.195,-354.360,-94.053,-78.282,-114.953
-90.823,-168.915,-354.740,-91.773,-78.092,-109.823
-92.723,-166.635,-350.940,-91.583,-79.612,-110.393
-94.053,-168.915,-348.470,-94.623,-78.472,-114.003
-96.333,-170.625,-354.170,-97.093,-76.002,-120.653
-101.273,-172.905,-356.260,-101.463,-75.052,-119.703
-102.033,-173.095,-359.680,-100.893,-74.292,-112.673
-98.803,-174.425,-359.110,-102.033,-77.142,-114.763
-100.893,-177.085,-356.260,-104.123,-79.232,-122.743
-102.603,-177.275,-360.060,-105.643,-81.702,-124.453
-104.883,-178.225,-365.000,-106.023,-85.882,-121.033
-107.543,-182.975,-366.900,-106.973,-88.162,-119.893
-108.873,-186.395,-367.470,-107.353,-89.303,-122.553
-114.193,-184.495,-364.810,-110.013,-89.113,-126.734
-116.853,-183.925,-368.610,-110.013,-87.212,-123.883
-115.713,-181.645,-367.090,-108.873,-90.253,-125.594
-108.303,-184.685,-359.110,-107.733,-92.343,-135.854
-105.833,-184.305,-358.920,-103.743,-90.443,-137.184
-106.783,-182.975,-361.960,-102.413,-89.303,-127.874
-108.683,-178.795,-356.830,-102.793,-86.642,-127.874
-108.873,-176.895,-351.700,-101.463,-85.882,-129.014
-106.783,-177.845,-353.790,-99.563,-84.932,-127.494
-105.453,-180.695,-353.600,-100.133,-80.752,-123.883
-108.303,-181.455,-354.550,-100.513,-80.942,-122.173
-103.553,-179.745,-350.750,-102.033,-83.982,-121.413
-98.423,-179.365,-346.760,-98.993,-84.932,-122.743
-99.373,-176.515,-350.750,-94.813,-81.892,-118.183
-100.893,-174.615,-349.420,-96.333,-79.992,-114.763
-103.553,-174.425,-343.340,-96.523,-78.472,-114.193
-99.183,-169.865,-341.440,-93.483,-80.562,-119.323
-97.853,-168.915,-340.110,-90.823,-82.272,-118.373
-98.043,-168.535,-340.300,-91.963,-78.282,-111.913
-99.183,-171.955,-339.160,-90.063,-76.572,-114.193
-96.143,-172.145,-333.649,-88.542,-76.572,-121.223
-97.853,-176.325,-331.369,-90.063,-73.152,-120.843
-104.123,-181.265,-333.459,-94.813,-72.772,-114.003
-103.363,-174.615,-334.599,-90.443,-76.952,-117.803
-98.233,-168.535,-338.780,-84.742,-79.232,-121.983
-96.903,-169.485,-340.490,-87.972,-80.942,-119.893
-98.613,-170.055,-342.200,-87.402,-80.372,-117.613
-104.123,-174.235,-341.060,-84.552,-82.082,-118.943
-108.683,-175.755,-338.780,-87.592,-83.222,-125.024
-111.723,-172.715,-336.309,-88.542,-83.602,-123.693
-111.343,-173.665,-339.920,-90.823,-82.652,-122.743
-110.583,-170.055,-343.150,-90.443,-81.322,-119.893
-110.393,-171.005,-339.160,-91.013,-86.452,-125.024
-107.353,-171.005,-337.069,-91.203,-83.412,-126.924
-110.393,-171.955,-333.839,-90.633,-82.842,-119.133
-112.673,-168.155,-331.179,-89.493,-79.802,-112.673
-111.343,-171.195,-334.409,-89.303,-79.612,-116.663
-109.063,-167.775,-334.789,-91.013,-85.692,-121.223
-114.953,-167.205,-337.259,-88.732,-86.262,-117.043
-111.723,-163.595,-337.259,-91.393,-85.312,-114.383
-109.253,-163.785,-338.020,-92.913,-86.452,-117.613
-108.113,-162.075,-339.920,-91.583,-87.592,-124.263
-114.193,-164.735,-341.440,-90.253,-88.162,-119.133
-114.383,-166.825,-341.060,-91.203,-84.742,-115.333
-112.103,-169.105,-336.689,-88.162,-85.122,-120.083
-110.013,-169.105,-333.649,-85.692,-87.592,-121.793
-111.913,-170.245,-334.599,-86.642,-87.782,-122.933
-115.713,-172.335,-341.820,-90.253,-88.352,-119.133
-114.953,-172.715,-343.910,-89.873,-87.782,-119.323
-111.153,-169.675,-342.960,-88.732,-87.782,-123.883
-108.683,-168.915,-340.300,-88.923,-88.732,-124.453
-102.223,-164.355,-338.780,-87.402,-87.592,-120.843
-104.883,-165.305,-337.069,-87.782,-86.642,-121.983
-106.973,-167.015,-332.699,-85.502,-87.972,-121.793
-108.493,-165.875,-333.649,-85.502,-89.303,-120.653
-110.963,-167.205,-338.020,-85.312,-88.923,-118.753
-117.233,-168.535,-337.259,-85.882,-88.923,-118.373
-118.373,-170.815,-338.970,-89.873,-93.483,-121.413
-114.003,-171.195,-336.879,-89.493,-92.723,-127.494
-111.343,-171.195,-334.029,-89.683,-91.773,-124.453
-115.143,-169.675,-327.189,-89.303,-91.013,-123.503
-114.573,-171.195,-327.189,-89.113,-88.542,-125.404
-115.523,-173.475,-332.889,-86.832,-89.493,-124.263
-118.563,-174.805,-339.730,-92.153,-89.303,-122.173
-121.033,-177.655,-343.910,-95.193,-90.633,-117.993
-120.273,-174.425,-344.100,-96.143,-93.103,-122.363
-120.273,-180.885,-341.060,-94.623,-94.243,-126.354
-118.183,-182.215,-338.210,-94.623,-88.542,-125.404
-115.143,-176.705,-342.010,-95.953,-86.832,-117.423
-112.293,-175.565,-339.920,-92.913,-91.013,-120.843
-110.583,-173.855,-336.119,-93.103,-87.972,-123.313
-110.013,-172.525,-334.599,-90.633,-87.972,-122.173
-110.013,-168.155,-333.839,-90.063,-87.212,-114.763
-109.253,-169.105,-330.609,-90.063,-85.312,-111.913
-107.353,-169.295,-328.899,-89.303,-86.452,-122.743
-110.583,-171.005,-329.659,-89.303,-88.352,-128.634
-107.163,-170.435,-333.079,-88.923,-91.583,-122.743
-105.833,-169.865,-333.839,-89.493,-92.533,-121.413
-107.733,-169.865,-332.319,-90.443,-91.583,-126.354
-105.263,-164.545,-332.509,-85.122,-86.452,-124.453
-107.163,-163.025,-332.889,-86.832,-86.452,-121.033
-110.963,-166.635,-331.939,-88.162,-88.732,-121.033
-106.023,-166.825,-334.409,-89.493,-87.782,-121.603
-110.583,-170.245,-332.889,-92.533,-87.022,-121.223
-113.433,-173.855,-335.549,-95.193,-87.022,-119.323
-118.183,-174.425,-339.920,-96.903,-86.262,-120.843
-114.383,-173.665,-337.829,-96.713,-83.982,-125.404
-104.313,-169.675,-332.319,-94.053,-83.602,-129.204
-103.173,-171.955,-333.839,-93.863,-87.402,-125.214
-99.943,-172.905,-334.599,-100.893,-90.443,-123.123
-90.253,-173.665,-325.479,-98.233,-87.212,-126.734
-92.533,-176.705,-319.589,-100.133,-87.782,-132.434
-91.393,-172.335,-321.869,-102.223,-83.792,-130.154
-89.113,-174.235,-321.299,-103.743,-82.462,-126.164
-89.493,-174.805,-317.499,-106.783,-83.412,-124.453
-89.113,-177.845,-317.689,-108.303,-81.132,-130.154
-92.723,-178.985,-319.399,-107.733,-78.282,-128.634
-92.343,-180.125,-322.439,-103.173,-81.132,-127.114
-92.533,-181.455,-324.529,-100.703,-81.892,-125.024
-94.813,-177.465,-318.639,-97.473,-79.802,-132.054
-93.863,-170.435,-321.109,-96.713,-81.322,-130.154
-91.203,-167.965,-324.149,-92.343,-82.462,-125.024
-83.792,-171.385,-318.639,-94.813,-81.322,-126.924
-83.982,-170.435,-314.839,-96.143,-82.272,-129.204
-86.832,-170.435,-311.609,-98.613,-84.172,-130.344
-85.502,-172.145,-313.319,-102.033,-83.222,-122.173
-86.262,-171.195,-317.119,-103.933,-81.132,-122.173
-88.352,-173.665,-315.219,-101.463,-84.552,-124.644
-87.592,-172.905,-316.169,-101.843,-81.322,-125.214
-91.583,-175.375,-321.299,-103.173,-82.462,-119.703
-93.293,-177.275,-324.909,-101.463,-81.892,-117.993
-91.393,-177.655,-323.769,-102.603,-81.132,-125.594
-91.393,-176.895,-323.769,-105.643,-80.182,-128.824
-91.773,-176.895,-324.529,-103.933,-76.762,-123.693
-86.642,-177.085,-323.009,-99.183,-80.372,-118.563
-83.602,-176.135,-321.869,-93.863,-80.942,-120.653
-87.972,-175.755,-319.779,-95.383,-78.472,-124.644
-94.433,-182.785,-319.779,-100.893,-76.762,-122.553
-97.093,-187.725,-320.539,-104.313,-81.512,-119.133
-100.133,-182.975,-322.249,-104.883,-84.932,-118.753
-94.813,-183.355,-321.679,-103.743,-86.072,-124.834
-97.473,-183.925,-326.999,-105.073,-85.882,-125.974
-97.853,-180.125,-325.859,-102.033,-84.552,-123.313
-99.563,-182.215,-325.669,-105.833,-86.452,-127.494
-100.323,-183.735,-324.149,-108.683,-86.452,-133.574
-102.033,-181.075,-323.579,-105.453,-83.222,-130.724
-98.423,-180.885,-322.819,-103.363,-81.892,-121.793
-92.533,-182.785,-319.779,-101.463,-79.992,-123.883
-96.333,-183.545,-318.829,-103.553,-80.182,-130.914
-96.523,-182.785,-323.199,-106.973,-81.702,-131.294
-96.523,-181.835,-324.719,-111.723,-84.172,-126.544
-96.713,-184.495,-324.149,-111.913,-88.352,-124.453
-98.043,-188.485,-322.819,-111.343,-89.493,-128.064
-96.713,-183.545,-323.769,-111.723,-87.402,-124.453
-99.373,-183.545,-322.059,-105.453,-85.692,-120.653
-102.033,-182.215,-323.199,-104.693,-83.792,-120.273
-101.463,-182.405,-321.489,-108.113,-83.222,-128.824
-94.053,-181.075,-319.019,-106.403,-82.842,-132.054
-87.022,-177.845,-318.829,-105.833,-81.512,-122.553
-91.013,-173.285,-318.829,-105.643,-82.652,-120.463
-93.103,-173.095,-317.499,-102.033,-83.792,-126.734
-90.633,-173.285,-311.609,-99.753,-84.932,-129.204
-87.402,-170.815,-310.279,-102.793,-85.502,-125.024
-90.823,-178.225,-312.179,-105.263,-84.172,-121.413
-91.393,-181.075,-306.099,-105.833,-83.792,-128.444
-90.633,-179.935,-305.149,-107.163,-86.642,-132.054
-89.873,-180.315,-307.049,-107.543,-83.982,-127.494
-92.913,-183.545,-308.759,-107.163,-83.412,-123.503
-94.053,-187.155,-313.319,-107.543,-83.032,-127.684
-87.022,-181.075,-310.659,-105.833,-82.842,-131.484
-83.602,-180.885,-308.379,-104.503,-81.512,-133.194
-87.972,-183.545,-312.179,-109.823,-82.842,-127.874
-84.362,-180.315,-309.139,-109.633,-84.362,-130.724
-84.932,-179.175,-305.339,-106.023,-82.652,-133.954
-82.842,-178.415,-301.348,-105.643,-81.132,-138.134
-85.692,-174.235,-303.439,-101.463,-83.602,-127.874
-85.312,-171.385,-305.529,-105.073,-85.122,-125.784
-90.443,-175.755,-307.809,-107.353,-83.032,-127.114
-85.122,-178.985,-309.139,-108.303,-79.802,-127.494
-85.502,-177.845,-311.039,-111.153,-81.512,-128.444
-82.082,-176.895,-309.329,-108.303,-83.412,-127.874
-76.762,-170.815,-307.809,-100.133,-84.362,-128.634
-74.292,-166.445,-307.619,-97.473,-84.552,-126.544
-74.862,-163.405,-303.439,-93.483,-84.932,-125.024
-81.702,-164.925,-310.659,-95.383,-89.683,-128.444
-82.272,-164.735,-315.599,-96.333,-93.483,-133.004
-82.082,-166.445,-310.849,-98.993,-91.393,-135.094
-79.992,-168.535,-312.369,-103.173,-88.352,-131.864
-81.322,-171.385,-312.559,-100.323,-88.542,-125.974
-77.902,-174.235,-309.709,-100.323,-88.542,-130.534
-76.952,-172.145,-312.939,-102.603,-87.782,-133.954
-77.332,-170.245,-310.659,-102.413,-86.072,-132.054
-78.852,-164.545,-305.529,-99.563,-86.452,-123.693
-81.702,-161.315,-309.709,-94.243,-85.312,-125.784
-82.652,-166.445,-312.179,-93.483,-83.602,-131.674
-84.932,-167.205,-310.659,-94.433,-80.562,-130.344
-82.082,-163.785,-307.049,-93.673,-80.942,-121.793
-83.982,-164.925,-307.049,-93.293,-85.502,-123.503
-85.692,-165.115,-306.289,-92.533,-83.032,-128.634
-84.362,-167.965,-307.999,-93.863,-83.982,-125.404
-83.602,-164.545,-309.519,-97.473,-87.212,-117.993
-88.923,-165.875,-309.519,-98.233,-88.352,-115.333
-87.592,-167.395,-313.129,-100.703,-86.072,-121.603
-88.162,-171.765,-314.459,-102.223,-86.642,-128.064
-91.203,-171.765,-315.979,-101.273,-88.732,-124.453
-92.723,-170.245,-309.139,-105.263,-88.162,-124.644
-94.813,-172.905,-304.199,-104.123,-86.072,-129.774
-92.723,-173.665,-303.629,-104.123,-90.253,-131.294
-92.913,-170.625,-307.239,-100.133,-88.542,-126.354
-93.483,-170.055,-311.609,-97.473,-87.212,-123.693
-94.433,-169.105,-308.569,-96.523,-87.782,-125.214
-94.243,-164.925,-307.619,-89.873,-84.552,-128.254
-94.053,-168.535,-309.709,-87.022,-84.552,-121.413
-94.243,-174.805,-314.269,-91.203,-85.502,-117.043
-97.663,-176.325,-309.519,-94.433,-88.162,-124.453
-99.373,-173.855,-305.149,-98.233,-87.782,-131.484
-99.563,-174.615,-306.289,-96.143,-88.162,-129.204
-99.183,-168.915,-307.809,-91.773,-87.972,-124.263
-98.233,-169.105,-307.239,-86.642,-86.642,-123.123
-92.723,-168.915,-304.199,-84.742,-86.452,-126.354
-89.683,-164.735,-301.158,-80.182,-85.122,-126.354
-94.813,-159.034,-300.398,-79.802,-83.792,-123.693
-96.143,-159.984,-302.108,-84.932,-85.692,-127.494
-95.763,-164.165,-296.028,-90.253,-87.022,-128.444
-93.863,-166.445,-290.518,-89.303,-85.692,-125.784
-94.243,-166.065,-294.888,-90.253,-83.792,-120.653
-97.473,-170.055,-294.698,-88.923,-87.592,-121.603
-96.523,-172.905,-294.888,-93.673,-89.113,-128.634
-94.623,-172.335,-298.878,-95.003,-88.732,-128.824
-93.293,-167.775,-302.108,-92.343,-90.253,-123.883
-93.483,-168.725,-301.918,-92.343,-89.683,-120.653
-93.293,-172.145,-297.358,-92.533,-87.402,-124.453
-94.433,-172.715,-297.358,-95.383,-87.592,-129.014
-95.193,-172.715,-296.978,-98.423,-83.222,-122.173
-99.373,-172.905,-299.448,-97.663,-81.892,-116.283
-105.263,-171.005,-300.968,-99.563,-85.312,-119.893
-107.163,-171.005,-299.638,-98.613,-83.792,-124.834
-104.313,-173.095,-301.538,-98.993,-84.362,-123.313
-106.213,-171.955,-307.999,-96.523,-87.022,-117.233
-106.593,-168.535,-306.099,-97.663,-86.452,-125.784
-98.993,-168.915,-300.208,-97.283,-88.732,-128.254
-101.273,-171.955,-303.819,-95.573,-87.782,-125.404
-104.313,-177.085,-309.139,-98.803,-87.592,-120.843
-106.213,-178.415,-304.959,-98.613,-89.493,-121.603
-106.783,-178.605,-305.529,-102.983,-92.153,-126.734
-107.543,-180.885,-308.949,-105.073,-91.773,-127.684
-109.633,-180.315,-316.739,-107.353,-87.592,-123.313
-107.163,-177.465,-314.269,-109.443,-88.162,-123.313
-106.213,-178.985,-305.529,-111.153,-88.352,-125.974
-107.733,-175.565,-300.208,-106.973,-85.122,-127.684
-105.263,-174.995,-306.669,-102.793,-88.352,-121.793
-97.283,-174.995,-307.999,-99.183,-86.452,-120.273
-98.993,-176.895,-300.968,-97.853,-86.452,-123.503
-104.693,-175.755,-299.828,-98.993,-87.592,-125.214
-106.783,-175.945,-296.978,-102.793,-84.742,-121.413
-106.213,-180.505,-302.868,-105.643,-86.072,-121.603
-102.603,-179.555,-304.199,-105.833,-89.303,-124.834
-102.033,-180.885,-303.059,-105.453,-88.923,-128.254
-106.783,-182.785,-306.289,-109.063,-91.013,-125.974
-110.203,-181.265,-303.439,-105.643,-90.823,-124.453
-107.733,-179.365,-300.588,-104.123,-89.873,-125.404
-109.253,-180.315,-302.108,-104.503,-88.542,-131.104
-111.153,-182.215,-306.289,-106.973,-88.162,-128.634
-110.963,-186.585,-308.569,-105.833,-89.873,-124.073
-113.433,-192.665,-306.289,-109.443,-92.913,-128.254
-115.713,-192.285,-307.239,-109.823,-95.763,-136.044
-115.903,-183.925,-307.239,-108.683,-92.913,-132.054
-117.423,-185.635,-305.339,-107.163,-93.103,-124.834
-115.713,-182.785,-303.439,-107.733,-91.583,-124.263
-112.673,-182.785,-299.638,-109.823,-88.923,-126.354
-114.573,-183.165,-300.588,-110.393,-88.352,-126.354
-119.703,-183.545,-303.629,-110.583,-91.773,-118.943
-116.853,-180.125,-307.999,-109.443,-94.243,-117.423
-117.043,-184.115,-312.179,-105.643,-94.433,-124.453
-115.903,-181.265,-311.229,-105.833,-91.963,-125.974
-111.913,-179.555,-307.049,-105.073,-89.873,-120.273
-112.863,-180.505,-301.728,-105.263,-91.963,-120.843
-112.863,-183.545,-300.778,-106.783,-93.673,-123.123
-115.523,-182.975,-302.868,-107.163,-91.773,-122.363
-117.613,-185.065,-304.959,-108.683,-88.162,-119.513
-114.763,-182.405,-307.999,-108.873,-88.732,-120.843
-112.673,-183.355,-308.759,-110.013,-92.533,-125.404
-115.903,-184.495,-312.179,-113.433,-91.203,-130.534
-118.373,-185.065,-309.329,-113.053,-91.203,-127.304
-113.433,-182.215,-311.989,-110.203,-91.963,-125.024
-112.293,-186.585,-311.989,-106.973,-91.963,-130.724
-109.443,-185.065,-306.669,-108.873,-92.533,-133.194
-106.973,-179.555,-297.548,-107.923,-90.633,-131.864
-105.453,-180.315,-299.068,-105.073,-86.832,-130.534
-109.443,-181.835,-300.968,-107.163,-89.683,-127.304
-110.393,-181.075,-297.358,-112.673,-89.493,-134.904
-109.253,-172.335,-293.558,-109.443,-87.592,-130.724
-110.963,-174.995,-297.168,-108.303,-87.402,-125.404
-115.903,-181.835,-298.688,-106.023,-85.122,-126.544
-111.533,-177.085,-293.368,-104.883,-89.303,-127.874
-110.203,-176.325,-291.848,-103.743,-87.212,-122.363
-109.063,-176.135,-292.038,-99.563,-86.452,-119.513
-108.873,-179.935,-295.458,-101.463,-83.222,-118.183
-107.543,-183.925,-294.318,-101.083,-86.452,-121.793
-108.493,-185.065,-291.658,-98.803,-84.552,-125.404
-109.443,-185.255,-290.328,-101.653,-83.982,-121.033
-110.583,-185.065,-291.278,-101.083,-82.082,-116.853
-109.823,-185.445,-293.368,-103.743,-80.372,-120.653
-111.153,-186.015,-295.078,-105.643,-79.612,-124.453
-110.963,-187.155,-296.598,-103.933,-82.842,-120.843
-109.063,-183.545,-295.648,-104.883,-83.792,-121.793
